key,title,year,month,day,journal,issn,volume,issue,pages,authors,url,language,publisher,location,abstract,notes,doi,keywords,pubmed_id,pmc_id,PDF.files,X..,title2
rayyan-322870400,"Reproducibility and validity of the Picker Patient Experience (26-item version) in research participants in Medellin, Colombia, in 2018",2020,NA,,Revista Facultad Nacional de Salud Publica,0120386X (ISSN); 22563334 (ISSN),38,1,,"Gallego Álvarez, E.A. and Gutiérrez, J.C. and Cardona-Arias, J.A.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85102711152&doi=10.17533%2Fudea.rfnsp.v38n1e338423&partnerID=40&md5=82d033dc96d1b7ea58da70450e70e683,Spanish,Universidad de Antioquia,"[""Universidad CES, Faculty of Medicine, Medellin, Colombia"", ""Universidad de Antioquia, Medellin, Colombia""]","Objective: To evaluate the reproducibility and validity of the 26-item Picker Patient Experience, in research participants of a high complexity institution in Medellin, Colombia, in 2018. Methodology: Psychometric evaluation in 241 subjects, through reliability with Cronbach's alpha, internal consistency with Spearman correlations, appearance, content and predictive validity with factor analysis. Results: Over 90% of participants positively rated the clarity of the information, relationship with care staff and care. Cronbach's alpha was 0.70 (confidence interval - CI - 95% = 0.64-0.76); the correlations in internal consistency were greater than 0.30 in half of the items; in the content validity, the success rate was greater than 90%; predictive validity was moderate, with a proportion of variance explained of 55%. On a scale of zero (worst result) to one hundred (best), 50% of the central values of the Picker Patient Experience ranged between 80.8 and 92.3, with a range between 62 and 98, demonstrating the excellent perception of quality in the study group, with no statistical differences according to age, number of children, schooling, socioeconomic status of housing, marital status, or occupation. The only statistical association was found with sex, the median score being lower in women (Me = 85; interquartile range —IR— = 81-92) compared to men (Me = 87; IR = 83-94). Conclusion: There is a reproducible, valid and useful scale for the perception of quality in research with 26 items, corresponding to a modification of the Spanish version of the 33-item Picker Patient Experience. This is of great relevance, considering that the quality of care requires the inclusion of the patient's perspective with psychometrically robust constructs. © 2021 Elsevier B.V., All rights reserved.",Export Date: 19 September 2025; Cited By: 0,10.17533/udea.rfnsp.v38n1e338423,26-item Picker Patient Experience;Colombia;Health Services;Health Services Research;Patient Care;Patient Satisfaction;Psychometry;Quality Of Health Care,NA,,NA,NA,reproducibility and validity of the picker patient experience 26item version in research participants in medellin colombia in 2018
rayyan-322870401,Assessing quality of reporting of herbal dermatology trials from the philippines using the hconsort checklist: A systematic review,2020,NA,,Acta Medica Philippina,20949278 (ISSN); 00016071 (ISSN),54,1,62-79,"Genuino, R.N.S. and Batac, M.C.F.R. and Talens, K.M.D.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090514697&partnerID=40&md5=ed85dd87c37d88318c7222715cd84cf4,English,University of the Philippines Manila actamedicaphilippina.upm@up.edu.ph,"[""University of the Philippines Manila, Department of Anatomy, Manila, Philippines"", ""Makati Medical Center, Department of Dermatology, Makati, Philippines"", ""University of the Philippines Manila, Department of Medicine, Manila, Philippines""]","Background: Herbal medicine is a growing and innovative field in Philippine dermatology. There is a need to assess the quality of reporting of published herbal randomized controlled trials (RCTs) in dermatology since these will serve to guide rational development and use of medicinal plants in the Philippines. Objective. The study aimed to assess the quality of reporting of published herbal RCTs in dermatology from the Philippines based on the hCONSORT checklist. Methods: We searched MEDLINE, CENTRAL, HERDIN (from inception to 20 September 2018), and other secondary sources for published randomized controlled trials that used any herbal preparation as intervention for the treatment or prevention of a dermatologic disease or for maintenance of healthy skin, hair, or nails. We determined the percentage of reported items based from the hCONSORT checklist. Results: We included 41 trials, majority of which were on infections, infestations, and bites (66%). The three most common families of herbs used were Fabaceae/Leguminosae (22%) (Gliricidia sepium (Jacq.) Walp. [kakawati]; Senna alata (L.) Roxb. / Cassia alata (L.) [akapulko]); Arecaceae (12%) (Cocos nucifera L. [coconut]); and Myrtaceae (12%) (Eucalyptus sp [eucalyptus], Psidium guajava L.[guava], and Melaleuca alternifolia (Maiden & Betche) Cheel [tea tree]). Most of the trials (27/41, 66%) were conducted in accredited dermatology training programs of the Philippine Dermatological Society. Only 11 trials (27%) were published in PubMED-indexed journals. More than half of articles were published after the CONSORT publication in 2006 (59%). The mean percentage of reported hCONSORT checklist items in included studies was 39.6% (SD 9.9), with only seven studies reporting more than 50% of the hCONSORT checklist items. Conclusion: Published herbal RCTs in dermatology from the Philippines are poorly reported based on the hCONSORT checklist. There is a need for dissemination of the hCONSORT to local researchers and journal editors to ensure thorough and quality reporting. © 2020 Elsevier B.V., All rights reserved.",Export Date: 19 September 2025; Cited By: 0; CODEN: AMPIA,,Botanical;Consort;Hconsort;Herbal;Plant-based;Quality Of Reporting;Randomized Clinical Trials;Systematic Review,NA,,NA,NA,assessing quality of reporting of herbal dermatology trials from the philippines using the hconsort checklist a systematic review
rayyan-322870411,"A New Approach to Studying Old Documents: Jean Mabillon (1632–1707), De Re Diplomatica, Extracts",2020,NA,,,9781350157316 (ISBN); 9781350157286 (ISBN),NA,NA,249-266,"Hiatt, A.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85190031340&partnerID=40&md5=d49096da28a49d9c825e9bcfc78270bb,English,Bloomsbury Publishing Plc.,"Queen Mary University of London, Department of English, London, United Kingdom",,Export Date: 19 September 2025; Cited By: 0,,,NA,,NA,NA,a new approach to studying old documents jean mabillon 16321707 de re diplomatica extracts
rayyan-322870412,A Joint Learning Approach based on Self-Distillation for Keyphrase Extraction from Scientific Documents,2020,NA,,,9781952148279 (ISBN),NA,NA,649-656,"Lai, T.M. and Bui, T. and Kim, D.S. and Tran, Q.H. and Scott, D. and Bel, N. and Zong, C.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85147542819&partnerID=40&md5=140986ef29371e40783a6f687965f7ae,English,Association for Computational Linguistics (ACL),"[""University of Illinois Urbana-Champaign, Urbana, United States"", ""Adobe Inc., San Jose, United States""]","Keyphrase extraction is the task of extracting a small set of phrases that best describe a document. Most existing benchmark datasets for the task typically have limited numbers of annotated documents, making it challenging to train increasingly complex neural networks. In contrast, digital libraries store millions of scientific articles online, covering a wide range of topics. While a significant portion of these articles contain keyphrases provided by their authors, most other articles lack such kind of annotations. Therefore, to effectively utilize these large amounts of unlabeled articles, we propose a simple and efficient joint learning approach based on the idea of self-distillation. Experimental results show that our approach consistently improves the performance of baseline models for keyphrase extraction. Furthermore, our best models outperform previous methods for the task, achieving new state-of-the-art results on two public benchmarks: Inspec and SemEval-2017. © 2023 Elsevier B.V., All rights reserved.","Export Date: 19 September 2025; Cited By: 9; Conference name: 28th International Conference on Computational Linguistics, COLING 2020; Conference location: Virtual, Online; Conference sponsors: Baidu; Bloomberg; et al.; Lenovo; SAP; Zalando",,Computational Linguistics;Digital Libraries;Extraction;Benchmark Datasets;Complex Neural Networks;Joint Learning;Key-phrase;Key-phrases Extractions;Large Amounts;Learning Approach;Online Covering;Scientific Articles;Scientific Documents;Distillation;Computational linguistics;Digital libraries;Extraction;Benchmark datasets;Complex neural networks;Joint learning;Key-phrase;Key-phrases extractions;Large amounts;Learning approach;Online covering;Scientific articles;Scientific documents;Distillation,NA,,NA,NA,a joint learning approach based on selfdistillation for keyphrase extraction from scientific documents
rayyan-322870414,Graph Enhanced Dual Attention Network for Document-Level Relation Extraction,2020,NA,,,9781952148279 (ISBN),NA,NA,1551-1560,"Li, B. and Ye, W. and Sheng, Z. and Xie, R. and Xi, X. and Zhang, S. and Scott, D. and Bel, N. and Zong, C.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85131698704&partnerID=40&md5=511c9ba008c9ee594cdc1c8dbd63d212,English,Association for Computational Linguistics (ACL),"[""National Engineering Research Center for Software Engineering, Beijing, China"", ""Peking University, Beijing, China""]","Document-level relation extraction requires inter-sentence reasoning capabilities to capture local and global contextual information for multiple relational facts. To improve inter-sentence reasoning, we propose to characterize the complex interaction between sentences and potential relation instances via a Graph Enhanced Dual Attention network (GEDA). In GEDA, sentence representation generated by the sentence-to-relation (S2R) attention is refined and synthesized by a Heterogeneous Graph Convolutional Network before being fed into the relation-to-sentence (R2S) attention . We further design a simple yet effective regularizer based on the natural duality of the S2R and R2S attention, whose weights are also supervised by the supporting evidence of relation instances during training. An extensive set of experiments on an existing large-scale dataset show that our model achieves competitive performance, especially for the inter-sentence relation extraction, while the neural predictions can also be interpretable and easily observed. © 2023 Elsevier B.V., All rights reserved.","Export Date: 19 September 2025; Cited By: 73; Conference name: 28th International Conference on Computational Linguistics, COLING 2020; Conference location: Virtual, Online; Conference sponsors: Baidu; Bloomberg; et al.; Lenovo; SAP; Zalando",,Computational Linguistics;Large Dataset;Competitive Performance;Contextual Information;Convolutional Networks;Heterogeneous Graph;Large-scale Datasets;Reasoning Capabilities;Regularizer;Relation Extraction;Simple++;Synthesised;Extraction;Computational linguistics;Large dataset;Competitive performance;Contextual information;Convolutional networks;Heterogeneous graph;Large-scale datasets;Reasoning capabilities;Regularizer;Relation extraction;Simple++;Synthesised;Extraction,NA,,NA,NA,graph enhanced dual attention network for documentlevel relation extraction
rayyan-322870415,Searching for Social and Environmental Accountability in Integrated Reporting: A Stewardship Approach,2020,NA,,"CSR, Sustainability, Ethics and Governance",21967075 (ISSN); 21967083 (ISSN),NA,NA,129-149,"Corrado, M. and Demartini, P.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85130946695&doi=10.1007%2F978-3-030-41142-8_7&partnerID=40&md5=be33dfee11e4a9e6f03bb83183b4da61,English,Springer Nature,"[""Università Politecnica delle Marche, Department of Management, Ancona, Italy"", ""Università degli Studi Roma Tre, Department of Business Studies, Rome, Italy""]","The study aims to examine the role of integrated reporting (<IR>) Framework as part of the corporate reporting systems through the lenses of both the managerial and organisational approach and the social accounting approach identified by Contrafatto (2014) within the stewardship theory. The study adopts the Delphi method, based on semi-structured interviews conducted to gather insights from a pilot sample made up of experts operating in academia, institutions and corporate and investors’ networks, who are directly involved in the <IR> debate. Our findings support a potentially positive impact of <IR> Framework within corporate reporting systems thanks to its innovative characteristics. This study contributes to the need to support <IR> by examining its impact on management thinking and internal transformations (Adhariani and de Villiers 2019) and encouraging behaviours consistent with organisations’ sustainability objectives (De Villiers and Maroun 2017). © 2022 Elsevier B.V., All rights reserved.",Export Date: 19 September 2025; Cited By: 0,10.1007/978-3-030-41142-8_7,<ir> Framework;Accountability;Corporate Social Responsibility;Stewardship,NA,,NA,NA,searching for social and environmental accountability in integrated reporting a stewardship approach
rayyan-322870416,A hybrid information extraction approach using transfer learning on richly-structured documents,2020,NA,,CEUR Workshop Proceedings,16130073 (ISSN); 9789666544899 (ISBN); 9788073780029 (ISBN); 9788024810256 (ISBN); 9789986342748 (ISBN); 9788073781712 (ISBN); 9782954494807 (ISBN); 9788024823911 (ISBN); 9789562361989 (ISBN); 8024810255 (ISBN); 807378002X (ISBN),2993,NA,13-25,"Chowdhury, A.G. and Schut, N. and Atzmueller, M. and Seidl, T. and Fromm, M. and Obermeier, S.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85118898876&partnerID=40&md5=214b8b172333f1ceac155a071df1b151,English,CEUR-WS,"[""Osnabrück University, Semantic Information Systems Group, Osnabruck, Germany"", ""Polymer Science Park, Zwolle, Netherlands""]","Richly-structured documents such as PDFs provide a rich source of information, where - however - its extraction is often challenging due to the complex structures. Computer vision, optical character recognition (OCR) and deep learning offer significant opportunities in the field of information extraction from PDF articles. However, it is extremely challenging to create a unified framework to extract information from different types of PDF documents due to their diverse visual appearance. In this paper, we propose a hybrid information extraction approach for documents with complex structures. In particular, it features a pipeline which uses OCR for plain textual information extraction and transfer learning for table detection from documents with such rich and complex structure. Our application context is given by technical (product) datasheets, in particular plastic product technical data sheets for service provisioning. We discuss first experimental results and outline several challenges in this context. © 2021 Elsevier B.V., All rights reserved.","Export Date: 19 September 2025; Cited By: 5; Conference name: 2021 Learning, Knowledge, Data, Analytics Workshops, LWDA 2021; Conference location: Virtual, Online",,Information Extraction;Optical Character Recognition (ocr);Table Detection;Transfer Learning;Deep Learning;Information Retrieval;Complexes Structure;Extract Informations;Information Extraction;Optical Character Recognition;Pdf Document;Sources Of Informations;Structured Document;Table Detection;Transfer Learning;Unified Framework;Deep learning;Information retrieval;Complexes structure;Extract informations;Information extraction;Optical character recognition;PDF document;Sources of informations;Structured document;Table detection;Transfer learning;Unified framework,NA,,NA,NA,a hybrid information extraction approach using transfer learning on richlystructured documents
rayyan-322870417,Rigor and transparency index for systematic literature reviews: A first stage approach,2020,NA,,,9789080328228 (ISBN),NA,NA,1523-1524,"Pech, G. and Delgado, C. and Glanzel, W. and Heeffer, S. and Chi, P.-S. and Rousseau, R.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112626452&partnerID=40&md5=3cdd07e86b3005c460b0a532f4d2675a,English,International Society for Scientometrics and Informetrics,"[""Universidade do Estado do Rio de Janeiro, Department of Nuclear Physics and High Energies, Rio de Janeiro, Brazil"", ""Universidade do Porto, Faculty of Economics, Porto, Portugal"", ""Institute for Systems and Computer Engineering, Technology and Science, Porto, Portugal""]",,"Export Date: 19 September 2025; Cited By: 0; Conference name: 18th International Conference on Scientometrics and Informetrics Conference, ISSI 2021; Conference location: Leuven; KU Leuven; Conference sponsors: Digital Science; Elsevier; et al.; JDIS; MIT Press; RISIS",,,NA,,NA,NA,rigor and transparency index for systematic literature reviews a first stage approach
rayyan-322870418,A GUIDE FOR CONDUCTING CURVILINEAR META-ANALYSES,2020,NA,,Research Methodology in Strategy and Management,14798387 (ISSN); 9780762313396 (ISBN); 9780762314041 (ISBN); 9781784411428 (ISBN); 0762310510 (ISBN); 9780762310517 (ISBN); 0762313390 (ISBN); 0762314044 (ISBN),12,NA,101-115,"Mackey, J.D. and McAllister, C.P. and Maher, L.P. and Wang, G.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85108331190&doi=10.1108%2FS1479-838720200000012018&partnerID=40&md5=fe3b41d68680bacf66129f12b46192fb,English,Emerald Publishing,,"Recently, there has been an increase in the number and type of studies in the organizational sciences that examine curvilinear relationships. These studies are important because some relationships have context-specific inflection points that alter their magnitude and/or direction. Although some scholars have utilized basic techniques to make meta-analytic inferences about curvilinear effects with the limited information available about them, there is still a tremendous opportunity to advance our knowledge by utilizing rigorous techniques to meta-analytically examine curvilinear effects. In a recent study, we used a novel meta-analytic approach in an effort to comprehensively examine curvilinear relationships between destructive leadership and followers’ workplace outcomes. The purpose of this chapter is to provide an actionable guide for conducting curvilinear meta-analyses by describing the meta-analytic techniques we used in our recent study. Our contributions include a detailed guide for conducting curvilinear meta-analyses, the useful context we provide to facilitate its implementation, and our identification of opportunities for scholars to leverage our technique in future studies to generate nuanced knowledge that can advance their fields. © 2024 Elsevier B.V., All rights reserved.",Export Date: 19 September 2025; Cited By: 4,10.1108/S1479-838720200000012018,Curvilinear;Guide;Meta;Meta-analysis;Method;Nonlinear,NA,,NA,NA,a guide for conducting curvilinear metaanalyses
rayyan-322870419,Global Context-enhanced Graph Convolutional Networks for Document-level Relation Extraction,2020,NA,,,9781952148279 (ISBN),NA,NA,5259-5270,"Zhou, H. and Xu, Y. and Liu, Z. and Yao, W. and Lang, C. and Jiang, H. and Scott, D. and Bel, N. and Zong, C.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85106101905&partnerID=40&md5=db7b3d7dc9ba07e0f08308ac7d71ce72,English,Association for Computational Linguistics (ACL),"Dalian University of Technology, School of Computer Science and Technology, Dalian, China","Document-level Relation Extraction (RE) is particularly challenging due to complex semantic interactions among multiple entities in a document. Among exiting approaches, Graph Convolutional Networks (GCN) is one of the most effective approaches for document-level RE. However, traditional GCN simply takes word nodes and adjacency matrix to represent graphs, which is difficult to establish direct connections between distant entity pairs. In this paper, we propose Global Context-enhanced Graph Convolutional Networks (GCGCN), a novel model which is composed of entities as nodes and context of entity pairs as edges between nodes to capture rich global context information of entities in a document. Two hierarchical blocks, Context-aware Attention Guided Graph Convolution (CAGGC) for partially connected graphs and Multi-head Attention Guided Graph Convolution (MAGGC) for fully connected graphs, could take progressively more global context into account. Meantime, we leverage a large-scale distantly supervised dataset to pre-train a GCGCN model with curriculum learning, which is then fine-tuned on the human-annotated dataset for further improving document-level RE performance. The experimental results on DocRED show that our model could effectively capture rich global context information in the document, leading to a state-of-the-art result. Our code is available at https://github.com/Huiweizhou/GCGCN. © 2023 Elsevier B.V., All rights reserved.","Export Date: 19 September 2025; Cited By: 34; Conference name: 28th International Conference on Computational Linguistics, COLING 2020; Conference location: Virtual, Online; Conference sponsors: Baidu; Bloomberg; et al.; Lenovo; SAP; Zalando",,Computational Linguistics;Extraction;Graph Theory;Large Dataset;Semantics;Adjacency Matrix;Connected Graph;Context Information;Context-aware;Convolutional Networks;Effective Approaches;Global Context;Node Matrix;Relation Extraction;Semantic Interactions;Convolution;Computational linguistics;Extraction;Graph theory;Large dataset;Semantics;Adjacency matrix;Connected graph;Context information;Context-Aware;Convolutional networks;Effective approaches;Global context;Node matrix;Relation extraction;Semantic interactions;Convolution,NA,,NA,NA,global contextenhanced graph convolutional networks for documentlevel relation extraction
