key,title,year,month,day,journal,issn,volume,issue,pages,authors,url,language,publisher,location,abstract,notes,doi,keywords,pubmed_id,pmc_id,PDF.files,X..,title2
rayyan-322863667,Distal Extension Denture - Case Report and Overview.,2020,NA,,"Clinical, cosmetic and investigational dentistry",1179-1357 (Print),12,NA,493-503,Yeung C and Leung KCM and Yu OY and Lam WYH and Wong AWY and Chu CH,https://pubmed.ncbi.nlm.nih.gov/33204169/,eng,,New Zealand,"Replacing missing teeth distal to the last standing teeth with removable partial dentures poses considerable challenge to dentists. However, the insertion of implants turns a free-end saddle into a bounded saddle. Still, patients may not be able to accept implant insertions due to financial reasons, systemic medical conditions, local anatomical factors or complicated treatments involving surgery. Hence, patients with missing teeth often prefer to use removable partial dentures to improve their dental aesthetics and to restore their oral function. In this article, we use a clinical case to illustrate the clinical procedures required for the fabrication of a distal extension denture with good retention, support, stability, aesthetics and masticatory function. We also review the design for a clasp assembly on the abutment adjacent to the distal edentulous ridge.",,10.2147/CCIDE.S276717,,33204169,PMC7666987,NA,NA,distal extension denture case report and overview
rayyan-322863668,Accuracy of Self-Reported Items for the Screening of Depression in the General Population.,2020,10,29,International journal of environmental research and public health,1660-4601 (Electronic),17,21,,Arias-de la Torre J and Vilagut G and Serrano-Blanco A and Martín V and Molina AJ and Valderas JM and Alonso J,https://pubmed.ncbi.nlm.nih.gov/33138196/,eng,,Switzerland,"INTRODUCTION: Though self-reported items (SRD, self-reported depression) are commonly used in health surveys and cohort studies, their metric properties as a depression indicator remain unclear. The aims were to evaluate the measurement properties of SRD using the Patient Health Questionnaire-8 (PHQ-8) as reference and to identify factors related to the agreement between both indicators. METHODS: Data from the European Health Interview Survey in Spain in 2014/2015 (n = 22,065) were analyzed. Two indicators of depression were considered: SRD based on two items yes/no (positive: both yes), and the PHQ-8 (positive ≥ 10). Socioeconomic factors and use of health services were considered as independent variables. The prevalence of depression, sensitivity, specificity, global agreement, and positive and negative predictive values (PPV and NPV) of SRDs were evaluated using the PHQ-8 as a reference. Logistic regression models were fitted to determine factors associated with the agreement between indicators. RESULTS: The prevalence of depression was lower when assessed with PHQ-8 (5.9%) than with SRD (7.7%). SRD sensitivity and PPV were moderate-low (52.9% and 40.4%, respectively) whereas global agreement, specificity, and NPV were high (92.7%, 95.1%, and 97.0%, respectively). Positive agreement was associated with marital status, country of birth, employment status, and social class. Negative agreement was related to all independent variables except country of birth. CONCLUSIONS: SRD items tend to overestimate the current prevalence of depression. While its use in health surveys and cohorts may be appropriate as a quick assessment of possible depression, due to their low sensitivity, its use in clinical contexts is questionable.",,10.3390/ijerph17217955,Adult;Aged;*Depression/diagnosis/epidemiology;Female;Humans;Male;Mass Screening;Middle Aged;*Patient Health Questionnaire;*Self Report;Sensitivity and Specificity;Spain/epidemiology;Surveys and Questionnaires,33138196,PMC7662518,NA,NA,accuracy of selfreported items for the screening of depression in the general population
rayyan-322863669,Multi Dynamic Extraction: An Innovative Method to Obtain a Standardized Chemically and Biologically Reproducible Polyphenol Extract from Poplar-Type Propolis to Be Used for Its Anti-Infective Properties.,2019,11,13,"Materials (Basel, Switzerland)",1996-1944 (Print),12,22,,Zaccaria V and Garzarella EU and Di Giovanni C and Galeotti F and Gisone L and Campoccia D and Volpi N and Arciola CR and Daglia M,https://pubmed.ncbi.nlm.nih.gov/31766311/,eng,,Switzerland,"Antimicrobial activity is a well-known property of propolis, making it a candidate for antimicrobial surfaces in biomedical devices. Nevertheless, large-scale use of propolis as an anti-infective agent is limited by the heterogeneity of its chemical composition and consequent variation in antimicrobial activity. The aim of this study was to demonstrate that the multi dynamic extraction (M.E.D.) method produces standardized polyphenolic mixtures from poplar-type propolis, with reproducible chemical composition and anti-microbial activity, independently from the chemical composition of the starting raw propolis. Three raw propolis samples, from Europe, America, and Asia, were analyzed for their polyphenol chemical composition by means of HPLC-UV and then combined to obtain three mixtures of propolis, which werme submitted to the M.E.D. extraction method. The chemical composition and the antimicrobial activity of M.E.D. propolis against bacteria and fungi were determined. The three M.E.D. propolis showed similar chemical compositions and antimicrobial activities, exhibiting no relevant differences against antibiotic-susceptible and antibiotic-resistant strains. The batch-to-batch reproducibility of propolis extracts obtained with the M.E.D. method encourages the design of drugs alternative to traditional antibiotics and the development of anti-infective surface-modified biomaterials.",,10.3390/ma12223746,,31766311,PMC6888584,NA,NA,multi dynamic extraction an innovative method to obtain a standardized chemically and biologically reproducible polyphenol extract from poplartype propolis to be used for its antiinfective properties
rayyan-322863670,Reproducibility: the search for microbiome standards.,2019,9,,BioTechniques,1940-9818 (Electronic),67,3,86-88,Martin J,https://pubmed.ncbi.nlm.nih.gov/31402678/,eng,,England,"The reproducibility crisis is resulting in a lot of discussion in various scientific fields. This feature explores the latest technologies, methods and projects relevant to the biological laboratory and aiming to solve this problem.",,10.2144/btn-2019-0096,Biomedical Research;DNA/genetics/isolation & purification;Humans;Microbiological Techniques/*standards;*Microbiota;Reproducibility of Results;Workflow,31402678,,NA,NA,reproducibility the search for microbiome standards
rayyan-322863671,Reproducibility of studies on text mining for citation screening in systematic reviews: Evaluation and checklist.,2017,9,,Journal of biomedical informatics,1532-0480 (Electronic),73,NA,Jan-13,Olorisade BK and Brereton P and Andras P,https://pubmed.ncbi.nlm.nih.gov/28711679/,eng,,United States,"CONTEXT: Independent validation of published scientific results through study replication is a pre-condition for accepting the validity of such results. In computation research, full replication is often unrealistic for independent results validation, therefore, study reproduction has been justified as the minimum acceptable standard to evaluate the validity of scientific claims. The application of text mining techniques to citation screening in the context of systematic literature reviews is a relatively young and growing computational field with high relevance for software engineering, medical research and other fields. However, there is little work so far on reproduction studies in the field. OBJECTIVE: In this paper, we investigate the reproducibility of studies in this area based on information contained in published articles and we propose reporting guidelines that could improve reproducibility. METHODS: The study was approached in two ways. Initially we attempted to reproduce results from six studies, which were based on the same raw dataset. Then, based on this experience, we identified steps considered essential to successful reproduction of text mining experiments and characterized them to measure how reproducible is a study given the information provided on these steps. 33 articles were systematically assessed for reproducibility using this approach. RESULTS: Our work revealed that it is currently difficult if not impossible to independently reproduce the results published in any of the studies investigated. The lack of information about the datasets used limits reproducibility of about 80% of the studies assessed. Also, information about the machine learning algorithms is inadequate in about 27% of the papers. On the plus side, the third party software tools used are mostly free and available. CONCLUSIONS: The reproducibility potential of most of the studies can be significantly improved if more attention is paid to information provided on the datasets used, how they were partitioned and utilized, and how any randomization was controlled. We introduce a checklist of information that needs to be provided in order to ensure that a published study can be reproduced.",,10.1016/j.jbi.2017.07.010,Biomedical Research;*Checklist;*Data Mining;Humans;Publications;Reproducibility of Results;*Review Literature as Topic,28711679,,NA,NA,reproducibility of studies on text mining for citation screening in systematic reviews evaluation and checklist
rayyan-322863672,SiW(12) -TiO(2) Mesoporous Layer for Enhanced Electron-Extraction Efficiency and Conductivity in Perovskite Solar Cells.,2017,5,22,ChemSusChem,1864-564X (Electronic),10,10,2218-2225,Dong G and Ye T and Yang Y and Sheng L and Xia D and Wang J and Fan X and Fan R,https://pubmed.ncbi.nlm.nih.gov/28382788/,eng,,Germany,"High quality electron-transport layer (ETL) with superior optical and electrical properties is an essential part in high efficient perovskite solar cells (PSCs). In this work, SiW(12) -TiO(2) mesoporous film is prepared by a facile one-step spin-coating deposition method and successfully applied as ETL in PSCs. Compared with pristine TiO(2) -based PSC, the SiW(12) -TiO(2) -based one shows a remarkable enhanced power conversion efficiency (PCE) from 12.00 to 14.66 %, which is owed to the higher conductivity, electron-extraction efficiency, and well-matched energy level alignment of SiW(12) -TiO(2) film. Moreover, the SiW(12) -TiO(2) -based device also shows a good long-time stability in under ambient conditions. This work demonstrates that using polyoxometalates (POMs) to modify the metal-oxide semiconductors is an effective approach for further enhancing the performance of PSCs.",,10.1002/cssc.201700290,"Calcium Compounds/*chemistry;*Electric Conductivity;Microscopy, Electron, Scanning;Oxides/*chemistry;Silicon/*chemistry;Spectroscopy, Fourier Transform Infrared;Thermogravimetry;Titanium/*chemistry;Tungsten/*chemistry;X-Ray Diffraction",28382788,,NA,NA,siw12 tio2 mesoporous layer for enhanced electronextraction efficiency and conductivity in perovskite solar cells
rayyan-322863673,Effects of Enhancing School-Based Body Mass Index Screening Reports with Parent Education on Report Utility and Parental Intent To Modify Obesity Risk Factors.,2017,4,,Childhood obesity (Print),2153-2176 (Electronic),13,2,164-171,Bailey-Davis L and Peyer KL and Fang Y and Kim JK and Welk GJ,https://pubmed.ncbi.nlm.nih.gov/28099048/,eng,,United States,"BACKGROUND: School-based body mass index screenings (SBMIS) have been controversial. We aimed to determine if parents would indicate improved utility with SBMIS when the report included parent education and whether parental intent to modify obesity risk factors would vary with report type or child weight. METHODS: A cluster-controlled trial was conducted with 31 elementary schools randomized to distribute a standard SBMIS report or the standard report plus education (SBMIS+). A random subsample of parents completed a mailed survey (731 SBMIS, 738 SBMIS+). Using a two-stage cluster sampling design, logistic regression models with school-level random effect were used to assess differences between conditions and by weight category. RESULTS: Parents in the SBMIS+ condition vs. the standard condition were more likely to indicate that the report provided useful information (not significant) and an intent to help their child get enough sleep (p < 0.001). Parents of children who were overweight or obese were less likely than parents of children who were not to indicate that the report provided useful information about their child's weight status (p < 0.001) or access to resources (p < 0.05). However, these parents were more likely to plan a visit to healthcare provider (p < 0.001) and to intend to limit sugar-sweetened beverages (p < 0.05). CONCLUSIONS: Parental education can enhance the utility of the SBMIS report and parental intention to modify at least one obesity risk factor. SBMIS reports prompted parents of children with overweight and obesity to seek clinical care and limit sugar-sweetened drinks.",,10.1089/chi.2016.0177,"Adolescent;Adult;*Body Mass Index;Child;Cluster Analysis;*Diet/adverse effects;Female;Health Behavior;Health Education;Health Knowledge, Attitudes, Practice;Humans;Male;Middle Aged;Parental Notification;Parents/*education/*psychology;Pediatric Obesity/epidemiology/*prevention & control/psychology;Risk Factors;*School Health Services;Schools;Socioeconomic Factors;United States/epidemiology;Young Adult",28099048,PMC5369408,NA,NA,effects of enhancing schoolbased body mass index screening reports with parent education on report utility and parental intent to modify obesity risk factors
rayyan-322863674,Factors affecting physicians' use of a dedicated overview interface in an electronic health record: The importance of standard information and standard documentation.,2016,3,,International journal of medical informatics,1872-8243 (Electronic),87,NA,44-53,Jensen LG and Bossen C,https://pubmed.ncbi.nlm.nih.gov/26806711/,eng,,Ireland,"BACKGROUND: It remains a continual challenge to present information in user interfaces in large IT systems to support overview in the best possible way. We here examine how an electronic health record (EHR) supports the creation of overview among hospital physicians with a particular focus on the use of an interface designed to provide clinicians with a patient information overview. The overview interface integrates information flexibly from diverse places in the EHR and presents this information in one screen display. Our study revealed widespread non-use of the overview interface. We explore the reasons for its use and non-use. METHOD: We conducted exploratory ethnographic fieldwork among physicians in two hospitals and gathered statistical data on their use of the overview interface. From the quantitative data, we identified where the interface was used most and conducted 18 semi-structured, open-ended interviews framed by the theoretical framework and the findings of the initial ethnographic fieldwork. We interviewed both physicians and employees from the IT units in different hospitals. We then analysed notes from the ethnographic fieldwork and the interviews and ordered these into themes forming the basis for the presentation of findings. RESULTS: The overview interface was most used in departments or situations where the problem at hand and the need for information could be standardized-in particular, in anesthesiological departments and outpatient clinics. However, departments with complex and long patient histories did not make much use of the overview interface. Design and layout were not mentioned as decisive factors affecting its use or non-use. Many physicians questioned the completeness of data in the overview interface-either because they were skeptical about the hospital's or the department's documentation practices, or because they could not recognize the structure of the interface. This uncertainty discouraged physicians from using the overview interface. CONCLUSION: Dedicating a specific function or interface to supporting overview works best where information needs can be standardized. The narrative and contextual nature of creating clinical overview is unlikely to be optimally supported by using the overview interface alone. The use of these kinds of interfaces requires trust in data completeness and other clinicians' and administrative staff's documentation practices, as well as an understanding of the underlying structure of the EHR and how information is filtered when data are aggregated for the interface.",,10.1016/j.ijmedinf.2015.12.009,*Attitude to Computers;Documentation/*standards;Electronic Health Records/*instrumentation/organization &           administration/*statistics & ...;Humans;*Physicians;*User-Computer Interface,26806711,,NA,NA,factors affecting physicians use of a dedicated overview interface in an electronic health record the importance of standard information and standard documentation
rayyan-322863675,Hand 'stress' arthritis in young subjects: effects of Flexiqule (pharma-standard Boswellia extract). A preliminary case report.,2015,10,22,Minerva gastroenterologica e dietologica,1827-1642 (Electronic),NA,NA,,Belcaro G and Feragalli B and Cornelli U and Dugall M,https://pubmed.ncbi.nlm.nih.gov/26492590/,eng,,Italy,"This case report (supplement registry study) evaluated subjects with painful 'stress' arthritis of the hand mainly localized at the joints. The patients received a suggestion to follow a rehabilitation plan (standard management; SM). A second group also used the same SM in association with the oral, pharma-standard supplement FlexiQule (Alchem) a new standardized, phytosomal preparation manufactured from the Boswellia plant, which can be used for self-management in inflammatory conditions (150 mg / 3 times daily). The two resulting registry groups included 12 subjects using SM+Flexiqule and and 11 controls (SM only). The groups were comparable. Serology showed no significant alterations: only ESR was slightly elevated (minimal elevation). After 2 weeks, the ESR was normal in the supplement group and mildly elevated in controls (p<0.05%). The decrease in hypertermic areas was greater/faster (p<0.05) in the supplement group. The identification of a working stress and the localization to the dominant hand was comparable in both groups. At 2 weeks, the decrease in pain was significantly faster and more important with the supplement (p<0.05). The hand became more usable in time and the score was better with the supplement (p<0.05). No supplemented patient had to use other drugs, while in the control group 3 subjects eventually used NSAIDs to control pain and stiffness and one used corticosteroids. In conclusion, the natural extract Flexiqule was effective in controlling work-related stress arthritis (without inflammaìtory signs) over a 2 weeks period, better than only Standard Management. More prolonged and larger studies are needed.",,,,26492590,,NA,NA,hand stress arthritis in young subjects effects of flexiqule pharmastandard boswellia extract a preliminary case report
rayyan-322863676,"Training and standards for performance, interpretation, and structured reporting for supplemental breast cancer screening.",2015,2,,AJR. American journal of roentgenology,1546-3141 (Electronic),204,2,265-8,Mendelson EB and Berg WA,https://pubmed.ncbi.nlm.nih.gov/25615748/,eng,,United States,"OBJECTIVE. To compensate for the reduction of mammography's sensitivity in women with dense breasts, supplemental screening can increase the cancer detection rate. The modalities suggested are MRI, which is the most sensitive and is indicated for women with the highest risk of breast cancer, and ultrasound, which is suggested for dense-breasted average-risk women. CONCLUSION. For decades, ultrasound has been a focused examination. Extending a handheld ultrasound examination to depict the entire breast requires formal didactic training and hands-on scanning to learn suitable, efficient methods. Automated options also require intensive training in performance and interpretation.",,10.2214/AJR.14.13794,"Breast Neoplasms/*diagnosis;Early Detection of Cancer/*standards;Female;Health Personnel/education;Humans;Image Interpretation, Computer-Assisted;Ultrasonography, Mammary/*standards",25615748,,NA,NA,training and standards for performance interpretation and structured reporting for supplemental breast cancer screening
rayyan-322863677,Implementing a community hospital lung cancer screening program: a multidisciplinary program and a standardized reporting system.,2014,5,,Journal of the American College of Radiology : JACR,1558-349X (Electronic),11,5,527-30,Patel S and Cho A and Lamont A and Klatt-Ellis T,https://pubmed.ncbi.nlm.nih.gov/24529982/,eng,,United States,,,10.1016/j.jacr.2013.09.004,"*Early Detection of Cancer;*Hospitals, Community;Humans;Indiana;Lung Neoplasms/*diagnostic imaging;Mass Screening/*organization & administration;Patient Care Team/*organization & administration;Program Development;Program Evaluation;Registries;*Tomography, X-Ray Computed",24529982,,NA,NA,implementing a community hospital lung cancer screening program a multidisciplinary program and a standardized reporting system
rayyan-322863678,Oral health advice: reported experience of mothers of children aged 5 years and under referred for extraction of teeth under general anaesthesia.,1998,3,,International journal of paediatric dentistry,0960-7439 (Print),8,1,13-Jul,Hunter ML and Hood CA and Hunter B and Kingdon A,https://pubmed.ncbi.nlm.nih.gov/9558541/,eng,,England,"AIMS: To examine the reported receipt of oral health education among mothers of children who required the extraction of teeth under general anaesthesia. DESIGN: Cross-sectional study using questionnaires completed at interview. SAMPLE: 150 mothers of children aged 5 or younger who had been referred for extraction of teeth under general anaesthesia. SETTING: Dental School, University of Wales College of Medicine. RESULTS: 27% of mothers recalled receiving advice from their dentist about dental care during their pregnancy. With regard to their child's oral health, 48% had received dietary advice and 31% oral hygiene advice from the same source. All children lived in areas with suboptimal water fluoride levels; 27% of mothers had been advised by their dentist to give their child fluoride supplements. Few of the mothers recalled receiving advice about oral health from their health visitor.",,10.1046/j.1365-263x.1998.00056.x,"Adult;*Anesthesia, Dental;*Anesthesia, General;Child, Preschool;Cross-Sectional Studies;Dentist-Patient Relations;Dietary Supplements;Female;Fluorides/administration & dosage;*Health Education, Dental/statistics & numerical data;Humans;Infant;Infant, Newborn;Male;*Mothers/statistics & numerical data;Pregnancy;Surveys and Questionnaires;*Tooth Extraction",9558541,,NA,NA,oral health advice reported experience of mothers of children aged 5 years and under referred for extraction of teeth under general anaesthesia
rayyan-322863679,Reproducibility of screen-film performance tests--developing standards.,1997,3,,The British journal of radiology,0007-1285 (Print),70,NA,233-4,Sluming V,https://pubmed.ncbi.nlm.nih.gov/9166044/,eng,,England,,,10.1259/bjr.70.831.9166044,Humans;Quality Control;Reproducibility of Results;X-Ray Film/*standards;X-Ray Intensifying Screens/*standards,9166044,,NA,NA,reproducibility of screenfilm performance testsdeveloping standards
rayyan-322863680,Multimedia offers an overview of recent publications and resources with an invaluable star rating guide Robert M Youngson Multimedia offers an overview of recent publications and resources with an invaluable star rating guide Harper collins 284pp £4.99 0-00-470535-1 [Formula: see text].,1994,11,23,Nursing standard (Royal College of Nursing (Great Britain) : 1987),2047-9018 (Electronic),9,9,41,,https://pubmed.ncbi.nlm.nih.gov/27670495/,eng,,England,Collins Pocket Reference Prescription Drugs: A Guide to Prescription Drugs and Their Uses.,,10.7748/ns.9.9.41.s51,,27670495,,NA,NA,multimedia offers an overview of recent publications and resources with an invaluable star rating guide robert m youngson multimedia offers an overview of recent publications and resources with an invaluable star rating guide harper collins 284pp £499 0004705351 formula see text
rayyan-322863681,"A ""screened"" electrostatic ion trap for enhanced mass resolution, mass accuracy, reproducibility, and upper mass limit in Fourier transform ion cyclotron resonance mass spectrometry.",1989,6,1,Analytical chemistry,0003-2700 (Print),61,11,1288-93,Wang M and Marshall AG,https://pubmed.ncbi.nlm.nih.gov/2757208/,eng,,United States,"Until now, it was thought that the optimal static electromagnetic ion trap for Fourier transform ion cyclotron resonance (FT-ICR) mass spectrometry should be designed to produce a quadrupolar electrical potential, for which the ion cyclotron frequency is independent of the ion's preexcitation location within the trap. However, a quadrupolar potential results in a transverse (to the magnetic field) electric field that increases linearly with distance from the center of the trap. That radially linear electric field shifts the observed ICR frequency, increases the ICR orbital radius, and ultimately limits the highest mass-to-charge ratio ion that can be contained within the trap. In this paper, we propose a new static electromagnetic ion ""trap"" in which grounded screens placed just inside the usual ""trapping"" plates produce a good approximation to a ""particle-in-a-box"" potential (rather than the quadrupolar ""harmonic oscillator"" potential). SIMION calculations confirm that the electric potential of the screened trap is near zero almost everywhere within the trap. For our screened orthorhombic (2.5 in. X 2 in. X 2 in.) trap, the experimental ICR frequency shift due to trapping voltage is reduced by a factor of approximately 100, and the experimental variation of ICR frequency with ICR radius is reduced by a factor of approximately 10 compared to a conventional (unscreened) 2-in. cubic ion trap.(ABSTRACT TRUNCATED AT 250 WORDS)",,10.1021/ac00186a021,Electricity;Fourier Analysis;Mass Spectrometry/*methods;Mathematics;Particle Accelerators,2757208,,NA,NA,a screened electrostatic ion trap for enhanced mass resolution mass accuracy reproducibility and upper mass limit in fourier transform ion cyclotron resonance mass spectrometry
